us diff,GForcesX_1,GForcesY_1,GForcesZ_1,Temp1,GForcesX_2,GForcesY_2,GForcesZ_2,Temp2
1958,-1.144043,0.934570,1.384277,23.027060,-1.062256,-0.000000,1.338135,25.991764
1915,-1.142090,0.950195,1.381592,23.074118,-1.058594,-0.000000,1.328125,26.744705
2649,-1.143799,0.937500,1.375488,23.027060,-1.061523,-0.000000,1.327637,27.450588
2042,-1.145996,0.942871,1.377930,23.074118,-1.058594,-0.000000,1.338379,26.791765
2013,-1.149902,0.941406,1.382080,23.121176,-1.056641,-0.000000,1.328613,26.791765
1941,-1.144775,0.936768,1.394043,23.027060,-1.055664,-0.000000,1.329590,26.791765
2064,-1.145508,0.931152,1.389404,23.027060,-1.056396,-0.000000,1.346436,26.791765
1828,-1.147949,0.940674,1.375488,23.074118,-1.071045,-0.000000,1.332031,26.791765
2298,-1.148438,0.952148,1.389160,23.027060,-1.061035,-0.000000,1.333740,26.791765
2436,-1.146729,0.938477,1.387451,22.980000,-1.056152,-0.000000,1.330811,26.838823
1885,-1.147705,0.940674,1.385498,22.980000,-1.057373,-0.005127,1.343994,26.791765
2340,-1.148193,0.941895,1.379395,23.027060,-1.057861,-0.000000,1.337891,26.791765
2029,-1.137451,0.939697,1.389893,23.027060,-1.055420,-0.000000,1.333252,26.885883
2272,-1.145996,0.940674,1.384033,23.121176,-1.062744,-0.000000,1.338135,25.991764
2001,-1.144043,0.939209,1.380859,23.074118,-1.057129,-0.000000,1.339600,26.885883
2479,-1.148438,0.945068,1.368164,23.074118,-1.055664,-0.000000,1.331055,26.744705
1834,-1.145264,0.931885,1.387939,23.027060,-1.056641,-0.000000,1.344238,25.991764
1958,-1.139404,0.941162,1.384033,23.074118,-1.050049,-0.000000,1.333496,26.791765
2165,-1.146729,0.939453,1.390381,23.074118,-1.059326,-0.000000,1.337158,25.991764
1854,-1.142090,0.934814,1.377441,22.980000,-1.064209,-0.000000,1.337646,26.791765
2547,-1.144043,0.945801,1.386230,23.027060,-1.061768,-0.000000,1.339111,26.838823
1986,-1.140625,0.937012,1.388184,23.074118,-1.052979,-0.000000,1.333740,26.838823
2406,-1.138428,0.946533,1.387207,23.027060,-1.055908,-0.000000,1.327881,26.791765
1946,-1.150879,0.947510,1.384521,23.121176,-1.051514,-0.000000,1.343994,26.650589
10399,-1.150879,0.941895,1.379150,23.074118,-1.060547,-0.000000,1.337891,26.791765
1845,-1.144043,0.941650,1.375977,22.227058,-1.055176,-0.000000,1.331055,26.838823
2357,-1.147217,0.937500,1.402588,23.027060,-1.061523,-0.018311,1.335449,26.885883
1870,-1.145508,0.943115,1.380371,23.074118,-1.064453,-0.000000,1.333984,27.450588
2019,-1.148193,0.935791,1.387939,23.027060,-1.052246,-0.000000,1.330078,26.791765
2164,-1.144287,0.945068,1.384766,23.027060,-1.052734,-0.000000,1.337891,26.791765
1961,-1.146484,0.939941,1.386963,22.885883,-1.052979,-0.000000,1.334473,26.744705
1890,-1.150146,0.934570,1.386719,22.980000,-1.053955,-0.000000,1.342773,26.791765
1935,-1.143311,0.939209,1.386963,22.980000,-1.061279,-0.066895,1.346924,26.791765
1633,-1.146973,0.940918,1.384766,23.074118,-1.053955,-0.129395,1.335938,26.791765
1859,-1.147949,0.924072,1.379883,23.027060,-1.058105,-0.119141,1.338867,26.744705
2175,-1.142822,0.939697,1.381836,22.980000,-1.053223,-0.136475,1.335205,26.744705
1835,-1.141357,0.939941,1.389404,23.121176,-1.059570,-0.000000,1.338867,26.744705
1942,-1.150879,0.938232,1.381592,23.074118,-1.055176,-0.076660,1.333496,26.791765
1869,-1.140381,0.936768,1.379639,23.027060,-1.060791,-0.065430,1.334717,26.791765
1627,-1.145264,0.934570,1.381592,23.074118,-1.057373,-0.148193,1.341309,27.450588
1681,-1.146729,0.935791,1.378662,23.027060,-1.061768,-0.159424,1.334229,26.744705
1959,-1.143555,0.942871,1.382324,23.074118,-1.055664,-0.318115,1.340088,26.085882
2769,-1.145020,0.937012,1.389648,23.027060,-1.054932,-0.175537,1.345459,26.791765
3719,-1.142090,0.941895,1.384277,23.074118,-1.060547,-0.258301,1.336670,26.885883
2096,-1.144775,0.932373,1.391357,23.027060,-1.056152,-0.180420,1.333252,26.838823
1919,-1.147217,0.939209,1.385742,23.074118,-1.060791,-0.000000,1.326904,25.991764
2769,-1.144531,0.941406,1.377197,23.168236,-1.061279,-0.048096,1.337402,26.791765
1888,-1.143555,0.938232,1.384521,23.074118,-1.064697,-0.075439,1.336670,27.450588
2915,-1.145508,0.942139,1.376465,23.121176,-1.058105,-0.151367,1.324951,27.450588
2009,-1.143799,0.923096,1.379395,23.121176,-1.055420,-0.211426,1.333008,26.744705
3079,-1.149658,0.936523,1.387939,23.074118,-1.062988,-0.112305,1.325195,26.791765
1873,-1.147217,0.942871,1.385986,23.121176,-1.053711,-0.117432,1.329102,26.791765
1933,-1.147461,0.939453,1.376221,22.932941,-1.059082,-0.093262,1.336670,26.744705
2123,-1.144531,0.940186,1.387451,23.685883,-1.058105,-0.035645,1.338135,26.885883
1644,-1.145508,0.936768,1.381104,23.121176,-1.052979,-0.000000,1.327393,26.791765
1544,-1.144531,0.940430,1.382568,23.074118,-1.061523,-0.000000,1.334961,25.991764
2241,-1.147461,0.939941,1.387695,23.027060,-1.059326,-0.000000,1.332275,26.838823
3240,-1.144287,0.946533,1.384521,23.027060,-1.059570,-0.000000,1.343262,26.791765
1882,-1.145020,0.936768,1.387207,23.074118,-1.062988,-0.000000,1.333984,26.838823
1953,-1.148682,0.937500,1.383057,22.980000,-1.057861,-0.000000,1.335693,25.991764
2507,-1.142334,0.946533,1.383545,23.074118,-1.060791,-0.034668,1.340576,26.838823
1937,-1.139160,0.945068,1.378174,23.027060,-1.060791,-0.014404,1.334961,27.450588
2111,-1.152100,0.947021,1.391846,23.074118,-1.059570,-0.000000,1.335693,26.697647
1844,-1.148193,0.943115,1.393066,23.121176,-1.052734,-0.000000,1.336426,26.744705
2688,-1.144531,0.940430,1.382080,23.027060,-1.056152,-0.000000,1.344238,26.838823
1989,-1.146729,0.939941,1.388428,23.027060,-1.053955,-0.000000,1.327393,26.791765
1952,-1.145508,0.944824,1.385254,22.980000,-1.058838,-0.000000,1.340576,26.791765
2437,-1.146240,0.937744,1.392090,23.074118,-1.062012,-0.000000,1.337402,26.650589
2066,-1.143799,0.940674,1.381104,23.027060,-1.061523,-0.000000,1.337646,26.744705
2076,-1.145996,0.937988,1.393555,23.027060,-1.057373,-0.000000,1.333008,26.791765
2254,-1.142822,0.935303,1.386230,23.074118,-1.060303,-0.000000,1.336426,27.450588
1826,-1.145020,0.939697,1.389404,23.074118,-1.060303,-0.000000,1.331787,26.791765
2436,-1.145020,0.939453,1.387451,22.980000,-1.058350,-0.167236,1.339600,26.791765
1867,-1.143066,0.942139,1.385498,23.027060,-1.059814,-0.059326,1.335938,26.838823
1966,-1.154541,0.935547,1.384277,22.980000,-1.060547,-0.177490,1.334473,26.650589
4016,-1.143311,0.936523,1.398193,23.027060,-1.056641,-0.247803,1.336914,26.791765
1833,-1.151855,0.944336,1.381836,22.980000,-1.054443,-0.040527,1.327393,27.450588
1562,-1.142822,0.937500,1.377441,23.027060,-1.055420,-0.000000,1.336914,26.744705
1986,-1.147461,0.937012,1.385742,23.027060,-1.059082,-0.029785,1.330078,26.697647
4466,-1.145508,0.940918,1.383057,23.027060,-1.060791,-0.000000,1.337646,26.791765
1899,-1.140625,0.940674,1.386963,22.980000,-1.062012,-0.000000,1.346924,27.450588
1507,-1.140869,0.941406,1.390625,23.074118,-1.063232,-0.000000,1.337891,25.991764
1971,-1.147461,0.934326,1.378418,23.027060,-1.059570,-0.000000,1.333252,25.991764
1903,-1.144775,0.938232,1.379883,23.074118,-1.061523,-0.000000,1.332275,26.697647
1817,-1.131348,0.939453,1.388672,23.121176,-1.056152,-0.000000,1.338623,26.838823
3965,-1.147217,0.934326,1.400635,23.168236,-1.056152,-0.000000,1.330078,27.450588
2955,-1.138672,0.936035,1.377197,23.121176,-1.061035,-0.000000,1.332520,26.791765
1939,-1.147461,0.935303,1.390381,23.074118,-1.060547,-0.000000,1.335205,25.991764
1978,-1.137695,0.940186,1.387695,23.027060,-1.050537,-0.000000,1.338867,26.744705
1979,-1.146973,0.939941,1.382568,23.027060,-1.060303,-0.000000,1.336914,27.450588
2312,-1.145508,0.945801,1.378906,23.074118,-1.063477,-0.000000,1.328857,25.991764
5322,-1.145752,0.940674,1.382080,23.074118,-1.056152,-0.000000,1.331787,26.650589
2240,-1.146729,0.937744,1.380859,22.932941,-1.064697,-0.000000,1.332031,27.450588
1861,-1.143799,0.938965,1.383301,23.074118,-1.065430,-0.000000,1.334473,26.744705
1679,-1.151367,0.932861,1.381104,22.227058,-1.055664,-0.000000,1.339111,27.450588
2207,-1.150391,0.934570,1.392334,23.074118,-1.056152,-0.000000,1.327148,26.838823
2986,-1.148193,0.940430,1.384766,22.980000,-1.071533,-0.000000,1.326660,27.450588
1868,-1.143066,0.923828,1.379395,23.074118,-1.056885,-0.000000,1.337646,25.991764
3132,-1.147461,0.942383,1.376953,22.980000,-1.058350,-0.000000,1.336670,26.744705
2304,-1.150146,0.937500,1.378418,23.027060,-1.072021,-0.083252,1.334229,25.991764
2690,-1.145996,0.941650,1.379883,23.027060,-1.057861,-0.054932,1.330811,26.791765
2275,-1.147461,0.935791,1.382080,22.980000,-1.057373,-0.021729,1.333008,26.744705
2477,-1.142822,0.938232,1.381836,23.027060,-1.058350,-0.159668,1.336914,26.791765
2295,-1.149170,0.942139,1.385010,23.121176,-1.057861,-0.150879,1.343750,26.744705
1900,-1.143311,0.933105,1.385254,23.121176,-1.057617,-0.013428,1.345947,26.791765
2070,-1.145752,0.937988,1.380615,23.074118,-1.058838,-0.082275,1.337891,26.697647
2011,-1.147217,0.943848,1.382812,23.121176,-1.053711,-0.127686,1.353516,25.991764
1872,-1.143066,0.935547,1.387695,23.027060,-1.057129,-0.067139,1.332031,26.697647
5661,-1.145508,0.936768,1.386719,23.074118,-1.059082,-0.076904,1.338135,26.791765
1935,-1.149414,0.940918,1.388428,23.685883,-1.061035,-0.098877,1.344238,27.450588
1843,-1.143311,0.941406,1.375244,23.027060,-1.062988,-0.000000,1.339355,26.791765
1876,-1.147705,0.939941,1.383789,23.121176,-1.062744,-0.000000,1.332764,26.650589
2533,-1.149902,0.935303,1.385986,23.074118,-1.057861,-0.084229,1.337891,26.650589
11661,-1.143311,0.950928,1.391357,23.074118,-1.059326,-0.012451,1.322510,26.697647
3900,-1.145508,0.935303,1.383301,23.074118,-1.052002,-0.000000,1.335693,26.791765
2173,-1.147461,0.940674,1.384766,23.074118,-1.058350,-0.038818,1.329590,26.650589
1865,-1.146729,0.944336,1.386475,23.121176,-1.059082,-0.000000,1.355957,26.650589
1910,-1.145752,0.936279,1.385742,23.074118,-1.050781,-0.000000,1.347900,26.697647
2130,-1.147217,0.944824,1.382080,22.980000,-1.058105,-0.034180,1.327393,27.450588
1833,-1.151123,0.942627,1.386719,23.074118,-1.064697,-0.000000,1.328369,26.650589
2699,-1.146973,0.937500,1.377197,23.074118,-1.062500,-0.000000,1.329834,26.744705
1816,-1.149658,0.932861,1.376465,23.027060,-1.061279,-0.053223,1.337891,27.450588
1953,-1.144287,0.939697,1.382080,23.074118,-1.064453,-0.019531,1.328125,26.038824
9214,-1.144775,0.936279,1.387451,23.027060,-1.058838,-0.074219,1.337646,26.744705
1895,-1.140869,0.939453,1.387451,23.121176,-1.062012,-0.057617,1.331543,26.791765
1944,-1.142090,0.939697,1.387451,23.074118,-1.061279,-0.000000,1.338867,26.697647
1996,-1.151123,0.937988,1.385742,23.027060,-1.059326,-0.022461,1.326172,25.991764
1911,-1.146973,0.939941,1.382568,23.074118,-1.053711,-0.000000,1.324707,27.450588
2082,-1.144775,0.938965,1.386475,23.027060,-1.052490,-0.001221,1.338867,26.697647
2171,-1.146240,0.939941,1.381104,23.027060,-1.062012,-0.000000,1.343994,26.697647
2012,-1.147461,0.942871,1.393311,23.027060,-1.055908,-0.000000,1.337646,25.991764
2339,-1.148926,0.941406,1.375244,23.027060,-1.058350,-0.015137,1.334473,27.450588
2052,-1.140869,0.939697,1.383545,23.074118,-1.052490,-0.054199,1.336426,26.697647
2025,-1.145020,0.940430,1.394287,23.027060,-1.063477,-0.000000,1.337891,26.744705
1981,-1.144775,0.952393,1.390625,23.027060,-1.061768,-0.005371,1.343994,26.603529
5509,-1.146973,0.934082,1.385986,22.980000,-1.057861,-0.077881,1.341797,26.650589
13521,-1.146240,0.939209,1.385742,22.980000,-1.059326,-0.122070,1.324951,27.450588
1987,-1.144043,0.935791,1.403076,22.980000,-1.063721,-0.223389,1.337158,26.791765
2248,-1.150879,0.936768,1.383301,23.027060,-1.059082,-0.206787,1.337402,26.650589
1974,-1.145508,0.936523,1.378662,23.074118,-1.053955,-0.204102,1.332275,27.403530
2758,-1.150391,0.938477,1.385498,23.121176,-1.059326,-0.116699,1.340576,26.697647
1866,-1.140625,0.938721,1.386475,22.980000,-1.060303,-0.098145,1.330078,26.744705
1953,-1.147461,0.943359,1.385010,23.074118,-1.052979,-0.131104,1.337891,25.991764
2514,-1.142334,0.937256,1.385010,23.027060,-1.063477,-0.008057,1.333008,26.697647
1895,-1.139893,0.943359,1.386230,23.027060,-1.061523,-0.158936,1.342529,26.650589
2155,-1.146973,0.941895,1.383301,23.121176,-1.057373,-0.000000,1.321533,26.697647
1981,-1.148438,0.939209,1.377197,22.980000,-1.063477,-0.000000,1.335205,26.650589
1854,-1.145752,0.936279,1.386230,23.074118,-1.062256,-0.000000,1.336670,25.991764
2230,-1.145752,0.939209,1.390381,22.227058,-1.057129,-0.000000,1.341309,26.697647
1846,-1.145508,0.940430,1.385498,23.027060,-1.052734,-0.000000,1.344727,26.791765
1948,-1.145020,0.934082,1.380127,23.027060,-1.057373,-0.000000,1.337891,25.991764
2060,-1.150879,0.937012,1.385742,23.074118,-1.056641,-0.000000,1.333252,27.450588
1857,-1.139160,0.942383,1.386719,23.074118,-1.056152,-0.000000,1.336182,25.991764
2556,-1.143799,0.937744,1.384277,23.121176,-1.060059,-0.000000,1.341553,26.697647
1905,-1.144775,0.938965,1.394287,23.121176,-1.068359,-0.000000,1.338379,25.991764
1879,-1.147461,0.942871,1.383301,23.074118,-1.057373,-0.000000,1.337891,26.603529
4735,-1.145752,0.941895,1.381104,23.027060,-1.059814,-0.000000,1.337402,25.991764
2319,-1.143799,0.942383,1.395996,23.027060,-1.061035,-0.023926,1.331299,26.650589
1882,-1.148438,0.941162,1.382568,23.121176,-1.053955,-0.021484,1.338623,25.991764
1877,-1.146240,0.942627,1.384277,23.168236,-1.058105,-0.000000,1.331055,26.791765
2197,-1.144043,0.941895,1.388184,23.074118,-1.065186,-0.024414,1.338135,26.744705
1961,-1.141602,0.942871,1.375488,22.980000,-1.057861,-0.016602,1.342041,26.697647
2608,-1.144043,0.942139,1.400635,22.227058,-1.058105,-0.000000,1.334961,26.603529
1848,-1.145264,0.941895,1.394287,23.121176,-1.058594,-0.000000,1.332031,27.450588
2785,-1.152344,0.940674,1.391113,22.980000,-1.059570,-0.000000,1.336914,26.791765
2020,-1.148193,0.939209,1.396484,23.074118,-1.065186,-0.000000,1.329834,26.697647
1968,-1.155029,0.940186,1.383057,23.027060,-1.061279,-0.154785,1.338867,26.697647
1832,-1.143799,0.938477,1.378906,23.074118,-1.054199,-0.069336,1.336670,26.697647
1866,-1.141846,0.936768,1.383789,23.027060,-1.059814,-0.064697,1.325928,27.450588
1943,-1.146729,0.938965,1.384766,23.074118,-1.053223,-0.061523,1.344971,26.650589
1890,-1.146729,0.942383,1.395020,22.980000,-1.057373,-0.000000,1.343018,26.838823
2132,-1.144531,0.936523,1.386230,23.027060,-1.049316,-0.000000,1.333984,26.697647
12150,-1.142334,0.940918,1.382568,23.074118,-1.063965,-0.000000,1.336914,26.744705
4193,-1.141846,0.941162,1.380127,23.074118,-1.051758,-0.051025,1.341553,27.450588
2657,-1.143066,0.939697,1.382324,22.980000,-1.057129,-0.000000,1.339600,26.650589
1912,-1.144775,0.938477,1.383301,23.074118,-1.060547,-0.134033,1.340332,26.697647
2135,-1.145508,0.937500,1.394775,23.027060,-1.059082,-0.136963,1.330322,26.744705
1871,-1.150879,0.925781,1.391846,22.227058,-1.055176,-0.105225,1.324951,26.603529
2737,-1.144531,0.943604,1.386719,23.121176,-1.061768,-0.105469,1.338867,27.450588
1964,-1.140381,0.941406,1.385742,22.980000,-1.057129,-0.104736,1.336914,26.744705
2154,-1.143311,0.940918,1.396240,23.074118,-1.061768,-0.096191,1.335205,26.697647
1841,-1.146973,0.938232,1.386230,23.027060,-1.058105,-0.274658,1.332520,26.650589
2112,-1.154541,0.937500,1.383545,23.074118,-1.057617,-0.159912,1.333252,27.450588
4563,-1.143799,0.939453,1.383301,22.980000,-1.060303,-0.147217,1.338867,25.991764
1774,-1.144043,0.941650,1.388916,23.074118,-1.060303,-0.082764,1.339111,26.650589
4639,-1.146729,0.933594,1.381348,23.121176,-1.059814,-0.028320,1.331787,25.991764
1650,-1.150146,0.939209,1.380615,23.685883,-1.059082,-0.204834,1.331055,26.650589
5645,-1.142578,0.943848,1.393555,23.121176,-1.060059,-0.111084,1.327637,26.697647
1778,-1.141846,0.935547,1.375732,23.027060,-1.058350,-0.167969,1.334229,26.650589
1686,-1.132324,0.939697,1.382568,23.027060,-1.055420,-0.067383,1.349121,26.650589
1881,-1.146240,0.944336,1.390137,23.121176,-1.055908,-0.120605,1.337891,26.650589
2362,-1.146240,0.938965,1.381836,23.027060,-1.047363,-0.000000,1.332520,26.744705
1836,-1.144531,0.941650,1.381348,23.074118,-1.057373,-0.000000,1.337402,26.697647
2009,-1.145996,0.942139,1.384521,22.980000,-1.061279,-0.114258,1.334961,26.697647
1869,-1.147461,0.937256,1.384521,22.227058,-1.058105,-0.000000,1.335938,26.697647
1941,-1.149902,0.940918,1.384766,23.074118,-1.063232,-0.017334,1.342529,26.744705
1835,-1.146973,0.944824,1.392578,23.027060,-1.061523,-0.000000,1.329834,26.791765
1845,-1.139648,0.939209,1.391113,23.074118,-1.059082,-0.000000,1.343262,26.697647
3285,-1.150391,0.941406,1.383057,23.027060,-1.062500,-0.000000,1.333008,27.450588
1855,-1.141357,0.938721,1.387695,23.027060,-1.047363,-0.000000,1.337891,26.603529
2247,-1.140625,0.940430,1.378662,23.027060,-1.055908,-0.031250,1.338867,25.991764
1840,-1.148438,0.942383,1.384521,23.074118,-1.075928,-0.000000,1.329346,25.991764
2260,-1.142822,0.945312,1.379150,23.121176,-1.059814,-0.000000,1.331055,27.450588
1850,-1.143066,0.924805,1.381104,22.980000,-1.056641,-0.035889,1.343018,27.450588
2531,-1.143311,0.936768,1.380859,23.121176,-1.056885,-0.000000,1.328125,25.991764
1900,-1.145020,0.937500,1.384033,23.074118,-1.060059,-0.000000,1.330811,26.697647
1874,-1.137207,0.933105,1.386719,23.168236,-1.057129,-0.000000,1.342041,26.650589
5420,-1.147705,0.944824,1.380615,23.074118,-1.052490,-0.000000,1.333252,26.603529
1921,-1.138428,0.943115,1.388916,23.121176,-1.055420,-0.009033,1.340088,26.697647
1827,-1.151367,0.941650,1.388916,23.168236,-1.061523,-0.000000,1.334229,26.650589
2004,-1.141846,0.940186,1.382080,23.074118,-1.052979,-0.000244,1.339111,27.450588
5407,-1.145508,0.944336,1.382812,23.074118,-1.058350,-0.095947,1.336182,26.697647
1664,-1.140381,0.938721,1.385742,23.168236,-1.060547,-0.012207,1.335449,26.650589
1781,-1.144287,0.932861,1.388184,23.074118,-1.058105,-0.000000,1.326660,26.697647
1600,-1.145996,0.934814,1.387695,22.980000,-1.062256,-0.088135,1.335449,27.450588
2366,-1.142334,0.935303,1.374512,22.980000,-1.055176,-0.000000,1.332520,25.991764
7294,-1.149902,0.932861,1.388428,23.121176,-1.062500,-0.000000,1.334717,26.697647
1886,-1.153320,0.942383,1.382080,23.168236,-1.060059,-0.000000,1.336914,26.697647
1662,-1.147217,0.937988,1.388428,23.027060,-1.051270,-0.000000,1.328369,26.603529
1558,-1.147705,0.941162,1.394043,23.027060,-1.059082,-0.000000,1.343262,26.697647
2674,-1.139648,0.941406,1.377686,22.980000,-1.059570,-0.000000,1.335693,26.697647
1886,-1.146484,0.935059,1.384033,23.121176,-1.050293,-0.010498,1.339111,26.603529
2021,-1.144775,0.941895,1.375732,23.074118,-1.059814,-0.007080,1.342285,27.450588
2291,-1.147705,0.942383,1.381836,22.980000,-1.057861,-0.000000,1.333008,26.697647
1981,-1.142578,0.936523,1.380859,22.980000,-1.048340,-0.034912,1.337646,26.650589
2079,-1.145508,0.939697,1.391602,23.074118,-1.057861,-0.000000,1.339355,25.991764
1923,-1.143799,0.951416,1.380859,23.074118,-1.060547,-0.072021,1.349854,27.450588
2671,-1.145996,0.941406,1.385010,22.227058,-1.054199,-0.000000,1.341064,26.650589
1921,-1.143799,0.937744,1.385742,23.074118,-1.054199,-0.019287,1.330566,26.603529
3324,-1.145508,0.939941,1.384033,23.074118,-1.059814,-0.002686,1.344482,26.697647
1957,-1.145996,0.941650,1.385010,23.027060,-1.058105,-0.045898,1.332031,25.991764
1669,-1.141357,0.942627,1.388428,22.932941,-1.057861,-0.000000,1.342773,27.450588
1505,-1.147461,0.939209,1.396240,22.980000,-1.054443,-0.106201,1.325439,26.697647
1654,-1.147705,0.943115,1.373779,23.027060,-1.060547,-0.169434,1.327393,26.650589
1907,-1.139404,0.937988,1.388672,23.074118,-1.061768,-0.197998,1.337646,26.650589
1512,-1.147217,0.935059,1.391846,23.027060,-1.063477,-0.296143,1.333496,27.450588
1813,-1.141602,0.946045,1.376953,23.027060,-1.056152,-0.160156,1.339111,26.650589
1574,-1.147217,0.946289,1.375732,23.168236,-1.058350,-0.207275,1.343506,27.450588
1875,-1.144287,0.937988,1.389404,23.074118,-1.058105,-0.127930,1.338867,25.991764
1869,-1.148193,0.940918,1.382568,23.074118,-1.063232,-0.137451,1.335205,27.450588
1508,-1.147705,0.939209,1.380127,23.121176,-1.060791,-0.045166,1.327393,27.450588
1647,-1.143311,0.945068,1.390625,23.121176,-1.058838,-0.224121,1.338135,26.650589
2059,-1.147949,0.941406,1.379395,23.074118,-1.056152,-0.215820,1.339600,26.650589
1579,-1.147705,0.940430,1.387695,23.074118,-1.063965,-0.231201,1.338867,26.697647
1901,-1.146973,0.937988,1.387695,23.121176,-1.054932,-0.266357,1.338867,26.697647
1560,-1.144287,0.931641,1.390137,23.074118,-1.058594,-0.262939,1.337891,25.991764
2050,-1.140137,0.949463,1.385986,23.027060,-1.053467,-0.366943,1.339355,26.650589
1694,-1.146973,0.934570,1.381836,23.027060,-1.057373,-0.117188,1.340820,26.603529
2454,-1.147217,0.940674,1.377197,23.074118,-1.052734,-0.084961,1.332764,26.603529
2551,-1.140137,0.944092,1.384766,23.027060,-1.057861,-0.000000,1.332520,26.650589
1710,-1.143066,0.940918,1.388916,23.074118,-1.059082,-0.066895,1.342041,26.650589
4141,-1.144287,0.941406,1.385498,23.074118,-1.058838,-0.010986,1.337646,26.697647
1608,-1.148926,0.940674,1.387207,23.121176,-1.052979,-0.105469,1.331543,27.450588
3952,-1.146484,0.936768,1.386230,23.074118,-1.048584,-0.090820,1.327393,26.650589
2165,-1.145508,0.935303,1.393555,22.980000,-1.060547,-0.116699,1.334717,27.450588
12600,-1.142822,0.938721,1.390869,22.980000,-1.055664,-0.004150,1.333984,26.650589
1821,-1.148926,0.936768,1.388916,23.074118,-1.050293,-0.202148,1.339844,25.991764
2051,-1.150391,0.939697,1.387939,22.980000,-1.054443,-0.037109,1.339844,26.650589
2076,-1.141113,0.940430,1.381836,23.074118,-1.056641,-0.000000,1.343018,26.603529
2482,-1.142578,0.934082,1.386475,23.074118,-1.063721,-0.054443,1.332764,26.697647
1864,-1.141846,0.937256,1.386475,23.685883,-1.057861,-0.000000,1.336426,26.650589
1956,-1.143066,0.940674,1.393799,23.074118,-1.059814,-0.173096,1.330322,26.603529
2111,-1.142822,0.934082,1.381104,22.227058,-1.056152,-0.074951,1.332520,26.603529
1897,-1.144775,0.935059,1.384277,23.027060,-1.064209,-0.050049,1.336426,26.697647
1896,-1.143311,0.936523,1.399170,23.074118,-1.051270,-0.080811,1.337646,26.556471
1973,-1.143799,0.945068,1.405518,23.027060,-1.057617,-0.000000,1.333252,26.744705
2273,-1.148193,0.934814,1.384521,23.074118,-1.061035,-0.000000,1.336670,26.650589
1835,-1.143066,0.935547,1.386963,23.168236,-1.060547,-0.000000,1.343262,26.697647
2671,-1.141113,0.943604,1.385742,22.980000,-1.062744,-0.000000,1.339355,26.650589
1897,-1.147217,0.942871,1.378174,23.074118,-1.057129,-0.000000,1.330811,26.697647
2098,-1.145508,0.937256,1.387451,23.027060,-1.055176,-0.000000,1.332275,26.697647
1868,-1.140381,0.941162,1.380859,23.074118,-1.061279,-0.000000,1.330322,26.603529
2033,-1.145752,0.923096,1.383789,23.074118,-1.057861,-0.002197,1.330078,26.650589
2336,-1.146729,0.941895,1.381348,23.074118,-1.058350,-0.024658,1.342285,26.650589
1859,-1.144775,0.942627,1.382812,23.121176,-1.077637,-0.000000,1.326172,27.403530
2933,-1.146729,0.939941,1.395020,23.074118,-1.058838,-0.000000,1.331055,26.697647
1855,-1.147705,0.942871,1.388672,23.215294,-1.062012,-0.050781,1.334473,26.603529
5489,-1.141113,0.942139,1.383545,23.074118,-1.054688,-0.000000,1.330322,26.650589
1705,-1.140381,0.932617,1.386475,23.074118,-1.061523,-0.000000,1.340820,26.697647
2050,-1.149414,0.935303,1.387451,23.027060,-1.051514,-0.165527,1.338867,26.697647
1802,-1.148926,0.939453,1.393311,23.074118,-1.056152,-0.107422,1.328369,26.603529
2145,-1.149170,0.935303,1.381592,23.074118,-1.059326,-0.000000,1.336182,26.603529
3947,-1.146484,0.939941,1.382568,23.074118,-1.053467,-0.102051,1.341309,26.697647
2139,-1.145508,0.938477,1.387207,23.121176,-1.056152,-0.084717,1.347168,26.603529
1512,-1.146240,0.935059,1.390381,23.074118,-1.054688,-0.161621,1.335693,26.697647
1962,-1.145020,0.937256,1.385254,23.074118,-1.059082,-0.200195,1.335693,26.603529
1896,-1.143799,0.945557,1.398438,23.121176,-1.064209,-0.246094,1.340088,26.697647
1646,-1.148438,0.940186,1.393066,22.980000,-1.062500,-0.231445,1.331055,27.450588
5443,-1.139648,0.939209,1.386475,23.074118,-1.065674,-0.048340,1.339111,26.650589
2176,-1.149658,0.936768,1.387695,23.121176,-1.061035,-0.000000,1.346680,26.650589
1879,-1.148682,0.937988,1.386230,23.074118,-1.057373,-0.063965,1.331787,27.450588
1647,-1.146729,0.938965,1.381836,22.980000,-1.058838,-0.000000,1.329834,26.556471
1997,-1.146973,0.939697,1.392090,23.027060,-1.056885,-0.000000,1.331055,25.991764
2567,-1.143799,0.943604,1.384521,23.074118,-1.046875,-0.000000,1.331055,26.697647
1883,-1.150391,0.942139,1.390869,23.074118,-1.056641,-0.000000,1.343262,26.650589
1999,-1.151855,0.937744,1.382324,23.074118,-1.054932,-0.000000,1.337891,25.991764
2389,-1.140137,0.938477,1.387695,23.074118,-1.056885,-0.106934,1.343506,26.697647
1920,-1.135254,0.938965,1.389648,23.027060,-1.061523,-0.066162,1.333008,26.697647
2607,-1.144775,0.944092,1.381104,23.074118,-1.063721,-0.000000,1.339600,26.650589
1900,-1.144287,0.944092,1.383057,23.121176,-1.059570,-0.006592,1.338867,26.697647
2036,-1.145264,0.939697,1.393555,23.027060,-1.060059,-0.104492,1.327148,27.450588
1895,-1.148193,0.942383,1.385010,22.980000,-1.060059,-0.019043,1.330078,26.650589
